1	12517	12718	MYB119_peak_2919	155	.	1	11648	13714	AT1G01030	.	-
1	39806	40007	MYB119_peak_6778	115	.	1	38443	41017	AT1G01070	.	-
1	58799	59000	MYB119_peak_1930	187	.	1	57163	59215	AT1G01120	.	-
1	67677	67878	MYB119_peak_4138	134	.	1	64165	67774	AT1G01140	.	-
1	95769	95970	MYB119_peak_7118	113	.	1	95934	97407	AT1G01225	.	+
1	95832	96033	MYB119_peak_2885	156	.	1	95934	97407	AT1G01225	.	+
1	98670	98871	MYB119_peak_5910	119	.	1	97411	99240	AT1G01230	.	+
1	105288	105489	MYB119_peak_7881	111	.	1	104439	105330	AT1G01250	.	-
1	118006	118207	MYB119_peak_2708	160	.	1	116783	118845	AT1G01300	.	+
1	126974	127175	MYB119_peak_7768	111	.	1	121066	130577	AT1G01320	.	-
1	128330	128531	MYB119_peak_931	257	.	1	121066	130577	AT1G01320	.	-
1	129199	129400	MYB119_peak_8644	109	.	1	121066	130577	AT1G01320	.	-
1	135625	135826	MYB119_peak_6086	118	.	1	132269	135924	AT1G01340	.	-
1	166820	167021	MYB119_peak_758	283	.	1	166588	168088	AT1G01453	.	-
1	167641	167842	MYB119_peak_5578	121	.	1	166588	168088	AT1G01453	.	-
1	168447	168648	MYB119_peak_5959	119	.	1	168558	171386	AT1G01460	.	+
1	195851	196052	MYB119_peak_4938	125	.	1	195644	198787	AT1G01540	.	+
1	199460	199661	MYB119_peak_7672	111	.	1	199526	201775	AT1G01550	.	+
1	214349	214550	MYB119_peak_6357	117	.	1	214149	217734	AT1G01590	.	+
1	234794	234995	MYB119_peak_1707	197	.	1	232839	237905	AT1G01650	.	-
1	276446	276647	MYB119_peak_9001	108	.	1	276265	278599	AT1G01760	.	-
1	310069	310270	MYB119_peak_2068	181	.	1	310168	313130	AT1G01900	.	+
1	318435	318636	MYB119_peak_7882	111	.	1	315982	319667	AT1G01920	.	+
1	341692	341893	MYB119_peak_2693	160	.	1	340107	342040	AT1G01980	.	-
1	349907	350108	MYB119_peak_2970	154	.	1	347612	352545	AT1G02010	.	+
1	356362	356563	MYB119_peak_5977	119	.	1	355123	357258	AT1G02030	.	-
1	356695	356896	MYB119_peak_5312	122	.	1	355123	357258	AT1G02030	.	-
1	367162	367363	MYB119_peak_6143	118	.	1	365164	367443	AT1G02065	.	+
1	367162	367363	MYB119_peak_6143	118	.	1	366944	367166	AT1G02067	.	-
1	394093	394294	MYB119_peak_1714	196	.	1	392830	395528	AT1G02110	.	+
1	455474	455675	MYB119_peak_2620	162	.	1	453106	455519	AT1G02300	.	+
1	463828	464029	MYB119_peak_2097	180	.	1	463753	464981	AT1G02335	.	-
1	476396	476597	MYB119_peak_6704	115	.	1	474372	476612	AT1G02370	.	+
1	488252	488453	MYB119_peak_649	297	.	1	486799	489651	AT1G02400	.	+
1	505256	505457	MYB119_peak_7197	113	.	1	504462	507268	AT1G02460	.	-
1	548512	548713	MYB119_peak_5447	122	.	1	544732	549202	AT1G02580	.	+
1	572254	572455	MYB119_peak_6625	115	.	1	571825	575085	AT1G02660	.	-
1	611178	611379	MYB119_peak_1620	201	.	1	610362	612324	AT1G02790	.	-
1	618447	618648	MYB119_peak_5271	123	.	1	618060	620502	AT1G02810	.	+
1	618845	619046	MYB119_peak_7917	110	.	1	618060	620502	AT1G02810	.	+
1	633415	633616	MYB119_peak_2187	177	.	1	630373	633420	AT1G02850	.	+
1	659799	660000	MYB119_peak_5731	120	.	1	658577	659980	AT1G02920	.	-
1	662386	662587	MYB119_peak_5836	119	.	1	661087	662475	AT1G02930	.	-
1	674140	674341	MYB119_peak_4648	128	.	1	673305	676419	AT1G02970	.	+
1	713360	713561	MYB119_peak_4022	135	.	1	712439	727553	AT1G03060	.	-
1	751784	751985	MYB119_peak_7673	111	.	1	749245	751976	AT1G03110	.	+
1	784254	784455	MYB119_peak_1931	187	.	1	782903	784346	AT1G03210	.	+
1	809335	809536	MYB119_peak_4415	131	.	1	807360	813216	AT1G03290	.	+
1	826743	826944	MYB119_peak_4496	130	.	1	826522	830393	AT1G03365	.	+
1	841853	842054	MYB119_peak_2556	164	.	1	841032	842418	AT1G03390	.	-
1	841853	842054	MYB119_peak_2556	164	.	1	841676	842158	AT1G03395	.	+
1	852550	852751	MYB119_peak_1391	216	.	1	852150	854297	AT1G03440	.	+
1	861207	861408	MYB119_peak_666	295	.	1	860760	864372	AT1G03457	.	-
1	861725	861926	MYB119_peak_7305	113	.	1	860760	864372	AT1G03457	.	-
1	902865	903066	MYB119_peak_6863	114	.	1	900731	903070	AT1G03610	.	+
1	913251	913452	MYB119_peak_6864	114	.	1	911309	913808	AT1G03660	.	-
1	951792	951993	MYB119_peak_6472	116	.	1	947519	951850	AT1G03780	.	-
1	955370	955571	MYB119_peak_8689	108	.	1	954289	956144	AT1G03790	.	+
1	955779	955980	MYB119_peak_2493	166	.	1	954289	956144	AT1G03790	.	+
1	967687	967888	MYB119_peak_6935	114	.	1	967469	970334	AT1G03840	.	-
1	980822	981023	MYB119_peak_6144	118	.	1	979306	982002	AT1G03860	.	-
1	999423	999624	MYB119_peak_7769	111	.	1	996075	1000629	AT1G03910	.	+
1	1003960	1004161	MYB119_peak_4470	130	.	1	1001115	1004410	AT1G03920	.	+
1	1021927	1022128	MYB119_peak_8677	109	.	1	1019310	1022108	AT1G03980	.	-
1	1032074	1032275	MYB119_peak_7095	113	.	1	1030956	1036264	AT1G04010	.	-
1	1036002	1036203	MYB119_peak_2681	161	.	1	1030956	1036264	AT1G04010	.	-
1	1040224	1040425	MYB119_peak_106	491	.	1	1036492	1040262	AT1G04020	.	+
1	1040224	1040425	MYB119_peak_106	491	.	1	1040374	1042892	AT1G04030	.	+
1	1040606	1040807	MYB119_peak_7327	112	.	1	1040374	1042892	AT1G04030	.	+
1	1067702	1067903	MYB119_peak_2558	164	.	1	1064263	1071080	AT1G04120	.	-
1	1081911	1082112	MYB119_peak_3780	139	.	1	1081023	1084431	AT1G04150	.	-
1	1136807	1137008	MYB119_peak_4501	130	.	1	1136077	1138663	AT1G04250	.	+
1	1153142	1153343	MYB119_peak_3078	151	.	1	1148563	1154667	AT1G04300	.	-
1	1162780	1162981	MYB119_peak_673	294	.	1	1162904	1164861	AT1G04340	.	-
1	1185408	1185609	MYB119_peak_6020	118	.	1	1185511	1188696	AT1G04400	.	-
1	1217587	1217788	MYB119_peak_2170	177	.	1	1217689	1220899	AT1G04490	.	-
1	1229106	1229307	MYB119_peak_2023	182	.	1	1226482	1230947	AT1G04510	.	+
1	1234238	1234439	MYB119_peak_7770	111	.	1	1234175	1236206	AT1G04530	.	-
1	1235692	1235893	MYB119_peak_3221	148	.	1	1234175	1236206	AT1G04530	.	-
1	1248845	1249046	MYB119_peak_3271	147	.	1	1246600	1248876	AT1G04570	.	-
1	1262474	1262675	MYB119_peak_6145	118	.	1	1261761	1272588	AT1G04600	.	+
1	1280517	1280718	MYB119_peak_8841	108	.	1	1279350	1281618	AT1G04610	.	+
